lat	lon
65.594314575195313	-14.001068115234375
65.656051635742188	-14.235198020935059
65.7216796875	-14.386931419372559
65.746536254882813	-14.35939884185791
65.787117004394531	-14.35819149017334
65.781791687011719	-14.407866477966309
65.78057861328125	-14.454689025878906
65.7608642578125	-14.523688316345215
65.75701904296875	-14.599388122558594
65.752090454101563	-14.641873359680176
65.7497787475586	-14.674211502075195
65.74114990234375	-14.722419738769531
65.735946655273438	-14.765558242797852
65.722427368164063	-14.802885055541992
65.745841979980469	-14.835623741149902
65.764068603515625	-14.809806823730469
65.780990600585938	-14.774595260620117
65.784507751464844	-14.80165958404541
65.818817138671875	-14.804780006408691
65.844619750976563	-14.730932235717773
